date,open,high,low,close,dvol
2021-05-11,3949.45,4183.25,3760,4179.76,127.51
2021-05-12,4179.77,4384.43,3700,3826.37,132.93
2021-05-13,3826.37,4055.62,3525.62,3719.23,124.53
2021-05-14,3719.22,4177.77,3695,4080.51,125.3
2021-05-15,4080.51,4138,3632,3649.54,128.69
2021-05-16,3648.16,3878.23,3334.88,3585.62,129.27
2021-05-17,3584.79,3590,3101,3283.32,131.11
2021-05-18,3283.32,3567.4,3241.06,3375.96,129.27
2021-05-19,3376.98,3444.96,1860,2443.91,158.27
2021-05-20,2443.91,2999.99,2156,2775.07,181.68
2021-05-21,2775.06,2950,2105,2434.86,185.12
2021-05-22,2434.86,2486.29,2156,2297.19,186.76
2021-05-23,2296.68,2382,1728,2099.58,193.34
2021-05-24,2100.07,2678.25,2072.15,2651.24,165.51
2021-05-25,2651.57,2768,2383.39,2707.56,167.01
2021-05-26,2707.75,2913.68,2647.21,2889.84,162.34
2021-05-27,2889.43,2893.96,2639.32,2745.51,161.07
2021-05-28,2745.25,2762.91,2329.2,2413.81,170.2
2021-05-29,2413.28,2574.86,2207.74,2280.72,173.12
2021-05-30,2280.78,2480.69,2182.2,2387.66,156.16
2021-05-31,2387.65,2720,2275.22,2707.12,148.59
2021-06-01,2707.87,2748,2527.88,2634.42,149.88
2021-06-02,2634.46,2803,2552.28,2706.64,145.1
2021-06-03,2706.87,2890,2663.02,2856.68,140.76
2021-06-04,2856.73,2859.85,2554.39,2690.68,138.64
2021-06-05,2691.13,2816.92,2552.18,2629.75,140.87
2021-06-06,2629.45,2745.36,2615,2710.97,138.32
2021-06-07,2710.97,2849.15,2575,2592.47,138.24
2021-06-08,2592.47,2621.91,2306.52,2509.11,141.21
2021-06-09,2509.1,2628.16,2406.33,2611.27,133.27
2021-06-10,2611.4,2625,2428.16,2471.59,125.64
2021-06-11,2471.59,2499.34,2322.16,2355.27,122.64
2021-06-12,2355.11,2452.58,2257.07,2371.49,122.26
2021-06-13,2371.85,2550,2309.67,2510.23,123.11
2021-06-14,2510.22,2609.02,2461.63,2582.86,119.31
2021-06-15,2582.45,2640,2506.23,2543.58,110.35
2021-06-16,2543.57,2555,2351.01,2367.73,109.16
2021-06-17,2368.24,2459.53,2306.35,2373.33,106.66
2021-06-18,2373.33,2377.8,2125.12,2234.47,108.92
2021-06-19,2234.8,2279,2162.72,2164.72,103.76
2021-06-20,2165.13,2275.78,2042.5,2242.9,106.78
2021-06-21,2242.89,2259.1,1864.5,1885.67,124.43
2021-06-22,1885.49,1996.67,1700,1881.65,123.72
2021-06-23,1881.24,2045,1823.97,1968.37,118.16
2021-06-24,1968.36,2035.39,1884.77,1988.81,116.28
2021-06-25,1988.81,2019.39,1792,1809.07,118.58
2021-06-26,1809.07,1851.97,1717.41,1829.17,119.49
2021-06-27,1829,1988.62,1807.89,1984.71,117.59
2021-06-28,1984.84,2143.67,1957.24,2083.79,114.07
2021-06-29,2083.99,2247.03,2074.53,2166.18,109.67
2021-06-30,2165.64,2288,2089.16,2276.72,114.41
2021-07-01,2276.74,2277.44,2072.06,2107.01,113.77
2021-07-02,2107.75,2159.43,2017.07,2156,108.95
2021-07-03,2156,2239.69,2113.18,2226.95,107.32
2021-07-04,2227.46,2389.22,2190.56,2323.15,104.96
2021-07-05,2323.27,2324.44,2160,2197.34,102.79
2021-07-06,2197.34,2350,2195.02,2321.84,106.33
2021-07-07,2322.2,2411.19,2294.16,2316.82,105.5
2021-07-08,2317.64,2325.46,2084,2116.95,107.88
2021-07-09,2116.3,2189.28,2050,2147.38,103.92
2021-07-10,2147.38,2192.98,2075,2110.55,104.72
2021-07-11,2110.56,2173.37,2081.51,2140.82,103.6
2021-07-12,2141.45,2169,2002,2030.72,103.41
2021-07-13,2030.74,2047.72,1917.4,1940.76,105.3
2021-07-14,1940.34,2019.9,1865.5,1994.11,101.34
2021-07-15,1994.12,2039.99,1880,1918.07,101.7
2021-07-16,1918.99,1965.35,1850.15,1877.22,100.98
2021-07-17,1877.22,1919,1847,1899.75,100.89
2021-07-18,1899.75,1994.4,1878.67,1891.46,101.43
2021-07-19,1891.46,1918.65,1805.47,1818.44,106.48
2021-07-20,1818.45,1840.79,1718.41,1786.46,108.45
2021-07-21,1786.51,2033.16,1754.27,1996.18,108.34
2021-07-22,1996.21,2046.74,1948.68,2024.75,105.24
2021-07-23,2024.75,2131.51,1995,2125.81,101.97
2021-07-24,2125.82,2200,2107.13,2185.95,102.41
2021-07-25,2186.76,2197.05,2108.08,2193.03,103.05
2021-07-26,2192.38,2437.99,2172.99,2228.26,105.35
2021-07-27,2228.71,2321,2152,2300.59,108.34
2021-07-28,2300.28,2347.88,2245.1,2300.42,107.3
2021-07-29,2300.76,2399.99,2267.78,2383.32,106.81
2021-07-30,2383.47,2474.82,2317.51,2463.9,103.84
2021-07-31,2463.88,2555,2422.31,2533.74,102.22
2021-08-01,2533.54,2699,2511.5,2555.43,103.95
2021-08-02,2555.99,2666.36,2503.7,2608.12,102.98
2021-08-03,2608.12,2633,2445.58,2508.31,105.79
2021-08-04,2508.16,2771.42,2455.94,2724.71,109.75
2021-08-05,2724.71,2845,2530.69,2829.35,114.91
2021-08-06,2829.49,2949.21,2721,2892.98,111.07
2021-08-07,2892.83,3173.72,2866.58,3163.09,118.74
2021-08-08,3163.09,3191.99,2948.76,3014.13,115.71
2021-08-09,3014.12,3190,2892.5,3162.34,127.77
2021-08-10,3162.33,3235.1,3051,3142.09,121.58
2021-08-11,3142.18,3275,3122.22,3162.61,120.03
2021-08-12,3162.16,3239.69,2980,3047.21,115.36
2021-08-13,3047.21,3330,3034.52,3324.51,117.07
2021-08-14,3324.51,3333,3206.96,3266.52,112.41
2021-08-15,3266.52,3323.54,3112.96,3310.93,111.83
2021-08-16,3311.02,3341.47,3135,3146.6,111.98
2021-08-17,3146.6,3293.15,2992.15,3011.01,113.03
2021-08-18,3011.77,3126.51,2951,3014.38,112.93
2021-08-19,3014.38,3187.48,2960,3184.21,112.14
2021-08-20,3184.32,3300,3178.65,3286.58,110.2
2021-08-21,3286.82,3311,3206.96,3226.73,108.21
2021-08-22,3226.38,3275,3128.82,3241.42,107.13
2021-08-23,3241.41,3378.6,3233.19,3323.12,107.08
2021-08-24,3322.76,3360,3133.45,3171.52,106.13
2021-08-25,3170.94,3249,3079.92,3228.51,103.62
2021-08-26,3228.51,3251.05,3056,3093.2,102.92
2021-08-27,3092.71,3283.26,3050,3274.67,102.06
2021-08-28,3275.32,3290.51,3212.01,3247.99,98.27
2021-08-29,3247.99,3287.73,3153.75,3226.46,99.54
2021-08-30,3226.45,3349,3145.45,3229.01,103.79
2021-08-31,3229.02,3486.8,3190.56,3430.23,104.64
2021-09-01,3430,3843.12,3384.24,3829.39,113.63
2021-09-02,3829.29,3838.28,3722.65,3787.97,110.75
2021-09-03,3788.2,4030.35,3710.59,3940.06,106.48
2021-09-04,3940.06,3970,3834.57,3887.53,107.6
2021-09-05,3887.58,3982.64,3835.7,3952.17,109.21
2021-09-06,3951.68,3973.27,3868,3928.89,107.56
2021-09-07,3928.72,3948,3009,3436.96,110.41
2021-09-08,3436.75,3562.98,3216,3500.34,107.7
2021-09-09,3499.54,3568.59,3393.17,3424.95,106.28
2021-09-10,3424.32,3514.37,3142.67,3209.82,104.56
2021-09-11,3209.29,3349.43,3199.88,3266.77,105.08
2021-09-12,3266.97,3472.99,3231.75,3403.75,106.1
2021-09-13,3403.81,3430,3111.14,3286.2,106.25
2021-09-14,3285.66,3439.15,3270.74,3436.29,106.64
2021-09-15,3436.29,3621.15,3359.96,3615.65,103.59
2021-09-16,3615.68,3675.92,3482.97,3568.66,98.61
2021-09-17,3568.77,3595,3350.06,3400,98.52
2021-09-18,3400,3543,3369.53,3436.31,97.54
2021-09-19,3436.59,3457.22,3278,3328.59,96.98
2021-09-20,3328.7,3346.58,2911.81,2976.48,104.64
2021-09-21,2976.36,3104.82,2651,2765.69,111.21
2021-09-22,2765.33,3090.83,2738.24,3078.43,100.77
2021-09-23,3078.42,3182.34,3035.83,3154.62,97.82
2021-09-24,3154.42,3160.48,2735,2930.61,101.81
2021-09-25,2930.59,2968.85,2800.01,2924.01,100.44
2021-09-26,2923.91,3117.48,2741.34,3060.71,100.62
2021-09-27,3059.92,3168.03,2925,2925.27,104.71
2021-09-28,2926.27,2971.16,2782.6,2805.65,109.77
2021-09-29,2805.64,2950.6,2781.99,2850.14,104.62
2021-09-30,2849.71,3048.58,2836.21,3000.46,103.19
2021-10-01,3001.14,3337.15,2967.41,3311.16,96.12
2021-10-02,3311.2,3469.95,3258.94,3387.82,94.17
2021-10-03,3388.67,3489.18,3343.36,3420.07,96.24
2021-10-04,3419.63,3438.91,3269.67,3387.2,99.76
2021-10-05,3386.9,3547.88,3365.34,3515.3,100.91
2021-10-06,3517.26,3632.44,3342.16,3575.85,101.65
2021-10-07,3576.45,3655.02,3471.52,3588.51,101.57
2021-10-08,3588.83,3670,3535,3563.96,99.01
2021-10-09,3563.96,3634.13,3538.61,3575.83,97.63
2021-10-10,3575.2,3605.49,3406.44,3415,98.5
2021-10-11,3414.75,3625,3373.45,3542.37,98.99
2021-10-12,3542.2,3549,3403.51,3490.61,101.29
2021-10-13,3490.17,3614.48,3412.45,3608.21,101.07
2021-10-14,3608.43,3828.84,3588.55,3791.66,102.76
2021-10-15,3791.06,3900,3734.44,3869.73,100.71
2021-10-16,3869.73,3968.49,3802,3829.66,92.25
2021-10-17,3829.7,3919,3643,3847.18,97.8
2021-10-18,3847.38,3894.7,3676.35,3745.48,103.18
2021-10-19,3745.13,3890.36,3700,3878.17,103.74
2021-10-20,3878.35,4169,3829.59,4161.94,113.61
2021-10-21,4161.83,4374.95,4010.22,4053.9,110.13
2021-10-22,4053.97,4169.72,3885.25,3971.55,103.5
2021-10-23,3971.89,4172.04,3935.92,4168.56,103.74
2021-10-24,4168.53,4188.42,3962.05,4082.64,105.65
2021-10-25,4082.09,4236.27,4069.22,4220.93,103.1
2021-10-26,4221.16,4297,4091.31,4131.47,103.18
2021-10-27,4132.19,4314.63,3911,3923.94,109.02
2021-10-28,3925.26,4299,3889.05,4288.26,110.39
2021-10-29,4288.25,4461.96,4266.91,4421.23,107.13
2021-10-30,4421.23,4435,4236.99,4324.67,107.37
2021-10-31,4325.55,4395.99,4168.1,4290.16,108.41
2021-11-01,4290.31,4385.16,4151,4322.89,107.67
2021-11-02,4322.89,4604.99,4287.32,4595.01,111.84
2021-11-03,4594.27,4671,4456,4606.07,109.19
2021-11-04,4606.07,4610.24,4423.01,4537.15,107.17
2021-11-05,4537.14,4574,4446.01,4479.47,103.82
2021-11-06,4479.47,4534.43,4329.21,4523.16,106.48
2021-11-07,4523.73,4639.8,4506.99,4617.02,104.02
2021-11-08,4617.27,4825,4616.5,4811.9,105.13
2021-11-09,4811.89,4842.54,4697.9,4731.59,104.51
2021-11-10,4731.58,4867.81,4460,4632.22,105.05
2021-11-11,4632.23,4783.05,4578.05,4721.87,103.92
2021-11-12,4721.07,4809.27,4508.42,4667.34,107.06
2021-11-13,4667.79,4708.6,4586.8,4644.44,105.93
2021-11-14,4644.43,4695.07,4516.05,4627.03,103.24
2021-11-15,4626.61,4770,4541,4565.06,102.78
2021-11-16,4564.34,4564.98,4108,4209.5,110.64
2021-11-17,4209.89,4300.01,4068.24,4289.4,109.74
2021-11-18,4289.4,4346.42,3960,3997.93,112.49
2021-11-19,3998.57,4314.82,3975.24,4299.55,106.59
2021-11-20,4299.55,4438.96,4206.03,4416.69,106.77
2021-11-21,4416.36,4427.72,4246.07,4262.99,106.26
2021-11-22,4263.04,4322.86,4024.45,4089.16,112.04
2021-11-23,4089.17,4389.95,4062.28,4341.62,110.9
2021-11-24,4341.58,4359.88,4168.99,4270.74,109.53
2021-11-25,4270.93,4555.11,4250,4525.87,106.62
2021-11-26,4527.03,4555.53,3915,4043.67,107.26
2021-11-27,4043.62,4186.97,4031.56,4098.31,103.51
2021-11-28,4098.53,4303.35,3950,4298.38,105.58
2021-11-29,4298.38,4466,4282.07,4449.42,104.75
2021-11-30,4449.42,4759,4350.91,4634.95,105.95
2021-12-01,4636.43,4784.5,4526.94,4586.95,106.36
2021-12-02,4586.87,4637.39,4435,4514.59,106.91
2021-12-03,4514.54,4662.75,4035,4216.93,106.88
2021-12-04,4216.3,4240,3575,4123.13,106.71
2021-12-05,4123.13,4257,4038.13,4203.22,109.05
2021-12-06,4203.22,4380.8,3913,4354.22,107.38
2021-12-07,4354.09,4433.99,4260,4310.19,106.56
2021-12-08,4310.21,4456.36,4226.88,4440.51,107.08
2021-12-09,4440.94,4490.72,4076.15,4106.06,109.56
2021-12-10,4105.99,4232.38,3889.42,3900.91,112.23
2021-12-11,3899.97,4099.87,3835,4091.18,108.69
2021-12-12,4091.17,4186.16,3989.41,4132.92,112.55
2021-12-13,4132.91,4146.1,3660,3783.81,112.45
2021-12-14,3784,3884.08,3686.49,3860.74,110.34
2021-12-15,3860.72,4097,3643.43,4021.53,109.05
2021-12-16,4021.41,4116.39,3952.81,3957.28,103.39
2021-12-17,3957.12,3994.81,3699,3876.02,100.11
2021-12-18,3876.37,3999,3768.14,3961.92,100.48
2021-12-19,3961.93,4039.73,3886.03,3925.79,102.47
2021-12-20,3925.78,3984.08,3754.8,3946.16,102.37
2021-12-21,3946.59,4063.89,3908.13,4017.11,102.21
2021-12-22,4017.35,4075,3933.74,3981.12,99.7
2021-12-23,3980.82,4157.82,3895.7,4113.08,93.93
2021-12-24,4113.64,4138.71,4005,4049.65,94.03
2021-12-25,4049.81,4143.13,4021.31,4097.43,91.73
2021-12-26,4098.67,4106.5,4008.01,4065.91,88.58
2021-12-27,4066.14,4128.9,4027.56,4038.64,92.17
2021-12-28,4038.18,4038.68,3760.01,3793.67,88.8
2021-12-29,3793.66,3828.18,3603,3630.59,93.37
2021-12-30,3630.18,3769.99,3585.85,3710.02,92.62
2021-12-31,3710.01,3815.04,3619.78,3675.8,83.1
2022-01-01,3675.81,3777.82,3674.02,3765.72,79.38
2022-01-02,3765.98,3855.77,3718.2,3828.87,80.9
2022-01-03,3828.93,3851.66,3681.62,3766.04,80.04
2022-01-04,3766.01,3894.12,3714.22,3785,79.12
2022-01-05,3785,3848.2,3414.88,3539,85.44
2022-01-06,3539,3550.02,3300,3406.03,80.89
2022-01-07,3405.66,3415.52,3065,3198.82,84.85
2022-01-08,3198.96,3247.89,3000,3080.48,83.21
2022-01-09,3080.92,3212.46,3057.82,3151.66,84.36
2022-01-10,3151.65,3180.29,2928.69,3083.51,85.77
2022-01-11,3083.51,3265.98,3052.19,3240.83,82.17
2022-01-12,3240.83,3420.08,3206.72,3373.64,79.85
2022-01-13,3373.25,3413.36,3233.67,3241.88,75.5
2022-01-14,3241.6,3346.81,3188.34,3310.45,72.08
2022-01-15,3309.98,3373.56,3260,3328.12,70.72
2022-01-16,3327.81,3394.45,3275,3349.46,71.8
2022-01-17,3349.88,3360.07,3142.39,3210.98,72.74
2022-01-18,3211.08,3246.2,3083.68,3160.81,73.93
2022-01-19,3160.78,3176.81,3047,3085.27,73.75
2022-01-20,3084.49,3273.32,2986,3000.94,74.66
2022-01-21,3000.99,3034.7,2467.11,2569.01,92.74
2022-01-22,2568.12,2628.36,2301.6,2411.9,95.29
2022-01-23,2411.91,2551.3,2371.58,2541.19,91.8
2022-01-24,2541.19,2541.74,2159,2441.74,94.78
2022-01-25,2441.6,2509.87,2351.18,2460.68,91.84
2022-01-26,2460.4,2724,2400,2465,95.83
2022-01-27,2464.99,2521.96,2315.72,2425.82,97.76
2022-01-28,2425.01,2559.55,2358.63,2546.84,84.96
2022-01-29,2546.84,2640,2521.72,2603.74,83.81
2022-01-30,2603.39,2642,2542.66,2602.89,83.79
2022-01-31,2602.63,2708.98,2478.31,2689.72,82.83
2022-02-01,2689.87,2815.49,2675.99,2789.66,84.44
2022-02-02,2789.62,2814.1,2613.42,2682.66,87.39
2022-02-03,2683.09,2729.01,2572.66,2697.59,88.01
2022-02-04,2697.59,2999,2672.84,2998.19,82.3
2022-02-05,2997.63,3063.48,2957.98,3014.5,80.06
2022-02-06,3014.83,3076.25,2950.26,3058.22,81.46
2022-02-07,3058.21,3199.08,2995.22,3141.89,80.86
2022-02-08,3141.84,3234.67,3027.56,3119.57,81.16
2022-02-09,3119.91,3274,3057.16,3246.22,81.95
2022-02-10,3246.28,3284.75,3057.81,3074.85,82.44
2022-02-11,3074.84,3140.86,2879.34,2929.08,85.14
2022-02-12,2929.09,2987.62,2857.11,2919.99,82.55
2022-02-13,2919.86,2955.65,2836.47,2872.84,85.9
2022-02-14,2872.83,2966.53,2830.01,2931.01,82.13
2022-02-15,2931.17,3199,2911.87,3186.24,78.42
2022-02-16,3186.24,3190,3043.41,3124.45,75.26
2022-02-17,3124.44,3162.35,2853,2893.56,82.73
2022-02-18,2894.52,2945.98,2752.67,2780.08,78.27
2022-02-19,2780.05,2833.3,2696.39,2764.44,76.89
2022-02-20,2764.53,2765.24,2575.75,2622.47,92.7
2022-02-21,2622.47,2760.71,2559.77,2569,95.26
2022-02-22,2569.6,2667.28,2500.74,2637.98,89.93
2022-02-23,2638.2,2756.9,2576.69,2580.97,90.24
2022-02-24,2580.54,2750,2300,2597.42,93.77
2022-02-25,2597.39,2837.23,2572.23,2769.52,83.64
2022-02-26,2769.24,2880,2728.53,2780.71,82.21
2022-02-27,2780.76,2836.26,2558.48,2618.01,92.48
2022-02-28,2617.79,2960.25,2570,2923.08,85.85
2022-03-01,2922.87,3040.7,2855.29,2977.72,86.01
2022-03-02,2977.72,3045,2914.9,2948.56,81.6
2022-03-03,2948.58,2972.07,2785.01,2833.66,84.11
2022-03-04,2833.71,2835.95,2575,2623.07,88.4
2022-03-05,2623.08,2685.93,2589.93,2665.77,85.13
2022-03-06,2665.94,2677,2536.4,2550.77,87.73
2022-03-07,2550.46,2649.81,2445,2491.58,92.58
2022-03-08,2491.29,2626.16,2480.33,2576.72,90.62
2022-03-09,2577.11,2774.26,2567.98,2727.6,89.59
2022-03-10,2727.86,2734.33,2553.42,2608.22,88.79
2022-03-11,2608.46,2679.56,2523.28,2556.42,91.27
2022-03-12,2556.39,2617.83,2552.52,2569.3,90.33
2022-03-13,2569.09,2603.56,2492.98,2516.41,92.24
2022-03-14,2516.42,2609.56,2499,2590.23,91.01
2022-03-15,2590.12,2670.53,2508.05,2619.15,91.59
2022-03-16,2619.01,2789.58,2604.32,2774.89,87.32
2022-03-17,2775.16,2839.59,2747.77,2814.67,83.11
2022-03-18,2814.62,2987,2768.25,2939.17,78.88
2022-03-19,2939.18,2988.89,2895.37,2952.16,80.18
2022-03-20,2952.35,2965.94,2819.18,2862.44,81.87
2022-03-21,2862.44,2965.26,2832.97,2891.08,82.66
2022-03-22,2890.78,3053.98,2887.79,2970.51,80.85
2022-03-23,2970.51,3046.99,2920.64,3038.93,77.7
2022-03-24,3037.82,3130.41,3003.51,3112.52,76.06
2022-03-25,3112.95,3195,3076.18,3104.15,70.71
2022-03-26,3103.91,3154.47,3086.2,3146.22,71.33
2022-03-27,3146.33,3299.99,3127.74,3296.29,71.65
2022-03-28,3296.24,3437.24,3275.57,3334.47,72.6
2022-03-29,3334.19,3483.87,3331.23,3401.71,71.14
2022-03-30,3401.7,3448.62,3333.87,3386.68,70.8
2022-03-31,3386.69,3447.03,3260.99,3283.08,75.03
2022-04-01,3283.08,3482.42,3211.66,3456.48,70.62
2022-04-02,3456.25,3532.85,3433.31,3445.38,68.77
2022-04-03,3445.25,3581.6,3413.66,3522.78,69.33
2022-04-04,3522.51,3548.51,3405.79,3520.66,68.69
2022-04-05,3520.5,3555.48,3395.8,3407,70.89
2022-04-06,3406.99,3408,3161.64,3168.52,77.04
2022-04-07,3168.1,3269.56,3143.07,3227.56,72.68
2022-04-08,3227.26,3313.79,3173.48,3192.54,70.66
2022-04-09,3192.54,3269.74,3181.8,3258.99,66.75
2022-04-10,3259.45,3309.28,3189.92,3203.05,70.45
2022-04-11,3203.05,3214.88,2950,2979.55,73.72
2022-04-12,2979.32,3089.87,2950.35,3027.82,69.88
2022-04-13,3028.27,3129.92,2997.5,3119,69.25
2022-04-14,3119.01,3145.19,2976,3021.78,66.83
2022-04-15,3021.68,3058.99,2993.29,3040.19,65.38
2022-04-16,3040.41,3086.83,3010.67,3060.35,65.07
2022-04-17,3060.35,3082.96,2981.52,2988.4,66.91
2022-04-18,2988.09,3071.26,2880,3056.19,68.49
2022-04-19,3055.86,3132.47,3029.58,3102.26,66.78
2022-04-20,3102.44,3169.29,3032.72,3077.06,67.34
2022-04-21,3077.16,3179.74,2940,2983.94,68.08
2022-04-22,2983.72,3033.76,2933.13,2963.05,65.25
2022-04-23,2963.03,2979.57,2917.34,2933.44,65.59
2022-04-24,2933.45,2968.31,2911.9,2921.96,66.51
2022-04-25,2921.7,3026.93,2797.51,3007.22,72.83
2022-04-26,3007.24,3038.6,2766.77,2809.26,72.36
2022-04-27,2809.5,2920,2794.23,2889.78,71.66
2022-04-28,2889.78,2980.36,2853.83,2935.91,71.27
2022-04-29,2935.97,2946.68,2775.51,2816.94,66.73
2022-04-30,2816.77,2842.08,2716.4,2726.59,69.72
2022-05-01,2726.37,2849,2716.79,2824.86,68.08
2022-05-02,2824.79,2883,2776.26,2856.21,69.68
2022-05-03,2856.3,2861.73,2753.66,2780.34,72.62
2022-05-04,2780.35,2969.86,2770.02,2939.98,68.55
2022-05-05,2939.98,2953.73,2687.88,2747.43,70.94
2022-05-06,2747.46,2757.78,2631.97,2691.72,68.53
2022-05-07,2691.89,2703.61,2585.79,2634.8,70.54
2022-05-08,2634.57,2641.4,2482,2519.1,72.52
2022-05-09,2518.82,2529.47,2222.22,2228.5,89.08
2022-05-10,2227.74,2458.09,2198.24,2340.51,87.71
2022-05-11,2340.66,2451.12,2000,2075.93,110.36
2022-05-12,2075.55,2188.14,1701,1954.39,132.18
2022-05-13,1954.27,2145.56,1934.61,2005.48,108.8
2022-05-14,2005.69,2066.4,1941.57,2053.33,103.6
2022-05-15,2053.43,2164.17,1997.44,2142.69,104.32
2022-05-16,2142.74,2142.82,1976.22,2020.58,105.33
2022-05-17,2020.57,2120,2005,2088.96,97.29
2022-05-18,2088.95,2108.8,1905.24,1911.98,107.9
2022-05-19,1912.04,2039.52,1900.1,2017.57,99.01
2022-05-20,2017.36,2062.45,1919.56,1956.58,98.59
2022-05-21,1956.57,1988.3,1935,1972.64,91.4
2022-05-22,1972.64,2054.01,1963.4,2040.92,92.22
2022-05-23,2040.91,2087.6,1954.4,1971.06,92.17
2022-05-24,1970.85,1991.51,1909.51,1978.15,91.61
2022-05-25,1977.94,2020,1932.12,1940.83,93.34
2022-05-26,1940.48,1963.68,1734.5,1790.65,95.91
2022-05-27,1790.08,1820.84,1702.53,1724.83,98.7
2022-05-28,1724.8,1807.68,1719.76,1790.23,94.45
2022-05-29,1790.22,1825.22,1760.32,1811.1,95.32
2022-05-30,1811.27,2013,1801.21,1998.3,90.14
2022-05-31,1998.29,2015.54,1924.17,1940.59,88.86
2022-06-01,1940.49,1972.5,1761.59,1816.05,90.86
2022-06-02,1816.06,1852.01,1780,1832.45,87.9
2022-06-03,1832.62,1842.43,1735.79,1773.25,86.7
2022-06-04,1773.11,1814.4,1746.6,1803.35,85.97
2022-06-05,1803.47,1829.16,1771.77,1804.7,86.21
2022-06-06,1804.78,1918.47,1802.52,1858.21,81.82
2022-06-07,1858.44,1872.82,1725,1811.89,87.34
2022-06-08,1812.17,1838,1763.69,1790.72,88.27
2022-06-09,1790.63,1832.31,1775.67,1787.55,87.33
2022-06-10,1787.44,1802.85,1654.15,1660.78,92.46
2022-06-11,1660.77,1680.43,1499.79,1531.09,97.85
2022-06-12,1531.23,1545.5,1423,1433.19,105.81
2022-06-13,1432.97,1452.97,1163.31,1207.82,134.62
2022-06-14,1207.9,1266.34,1074.64,1207.58,130.25
2022-06-15,1207.58,1247,1012.72,1236.45,118.75
2022-06-16,1236.45,1257.04,1050.39,1066.87,135.82
2022-06-17,1067.07,1117.43,1049.19,1085.76,123.1
2022-06-18,1085.65,1096.64,879.8,993.64,137.59
2022-06-19,993.64,1156.99,933.6,1126.9,130.05
2022-06-20,1126.97,1168.18,1051.3,1126.84,119.12
2022-06-21,1127.04,1193,1107.87,1124.85,118.37
2022-06-22,1124.9,1126.44,1042.36,1048.96,118.59
2022-06-23,1048.93,1153.01,1043.68,1144,111.57
2022-06-24,1144.01,1244.78,1131.02,1224.47,114.98
2022-06-25,1224.26,1255,1178.77,1241.33,111.21
2022-06-26,1241.14,1280,1194.01,1197.13,111.25
2022-06-27,1196.99,1237.83,1171.88,1191.27,111.69
2022-06-28,1191.27,1236.21,1134.9,1142.65,111.42
2022-06-29,1142.47,1155.21,1085.41,1099.15,116.29
2022-06-30,1099.09,1105.61,997.02,1070.08,120.04
2022-07-01,1070.08,1115,1031.86,1057.57,119.0
2022-07-02,1058.3,1077.5,1025.95,1065.61,114.59
2022-07-03,1065.58,1087.33,1039.55,1072.88,114.47
2022-07-04,1072.9,1160,1043.47,1149.98,107.35
2022-07-05,1149.98,1172.38,1075.7,1131.26,108.79
2022-07-06,1131.16,1203.2,1110.56,1185.61,105.27
2022-07-07,1185.61,1254.04,1162.32,1237.13,104.64
2022-07-08,1237.55,1275.51,1192.16,1213.19,100.02
2022-07-09,1213.38,1233.54,1203.7,1216.78,96.75
2022-07-10,1216.78,1219.41,1153.15,1167.68,100.04
2022-07-11,1167.66,1170.47,1079.8,1095.56,106.86
2022-07-12,1095.48,1097.35,1031.92,1037.34,110.72
2022-07-13,1037.5,1118,1005.25,1114.26,103.41
2022-07-14,1114.06,1213.26,1071.1,1192.7,100.56
2022-07-15,1192.67,1288.88,1180.16,1231.1,101.13
2022-07-16,1231.07,1423.31,1190.9,1355.7,108.0
2022-07-17,1355.5,1386.55,1318.79,1338.2,105.94
2022-07-18,1338.03,1597.58,1335.35,1581.34,116.1
2022-07-19,1581.09,1631.32,1492.66,1542.63,112.62
2022-07-20,1542.6,1621.44,1485.17,1522.12,112.91
2022-07-21,1521.88,1606.42,1463.26,1575.68,109.23
2022-07-22,1575.44,1646.13,1516.75,1535.84,113.38
2022-07-23,1535.68,1596.87,1487.14,1549.15,113.35
2022-07-24,1549.16,1664.41,1546.7,1597.72,115.24
2022-07-25,1598.12,1610,1433.91,1440.75,114.06
2022-07-26,1440.63,1454.56,1356.3,1449.63,112.5
2022-07-27,1449.6,1645.46,1420.66,1636.4,105.71
2022-07-28,1636.53,1792.55,1592.36,1725.19,110.59
2022-07-29,1725.19,1766.56,1655.47,1722.25,109.44
2022-07-30,1722.46,1745.05,1674.05,1698.01,109.12
2022-07-31,1698.02,1754.25,1667.7,1679.31,113.75
2022-08-01,1679.31,1705,1606.9,1630.82,112.97
2022-08-02,1630.81,1679.28,1560,1631.28,108.9
2022-08-03,1631.1,1685.87,1590,1618.82,109.22
2022-08-04,1618.78,1663.35,1580.5,1608.16,108.52
2022-08-05,1608.16,1742.52,1605.55,1736.79,107.58
2022-08-06,1737.12,1750,1685.99,1690.81,108.46
2022-08-07,1691.18,1730.26,1668.87,1700.42,108.62
2022-08-08,1700.52,1818.25,1693.41,1777.36,109.54
2022-08-09,1777.36,1791.33,1668.8,1703.35,110.3
2022-08-10,1703.35,1886.36,1656,1854.12,105.68
2022-08-11,1854.42,1946.21,1850.95,1881.04,102.66
2022-08-12,1880.96,1966.89,1850.51,1959.91,100.96
2022-08-13,1959.94,2020.73,1947.19,1984.75,104.33
2022-08-14,1984.72,2031.39,1906.51,1935.85,105.65
2022-08-15,1936,2013.47,1866.51,1899.39,104.62
2022-08-16,1899.05,1915.51,1852.85,1876.57,103.83
2022-08-17,1877.06,1957.59,1815,1834.61,108.97
